Date,Water_Avg,Water_Min,Water_Max,year,DataType,Air_Avg,Air_Min,Air_Max,Solar_Above_Thr,Solr_Avg,location,season,TimeSeries
1991-01-01,7.0,6.9,7.2,1991,0.0,5.858749999999986,3.7099999999999795,9.889999999999986,5,55.55916666666667,Bougival,1,1
1991-01-02,7.4,7.1,7.8,1991,0.0,10.542916666666656,10.20999999999998,11.79000000000002,0,8.470833333333333,Bougival,1,1
1991-01-03,8.1,7.8,8.4,1991,0.0,10.259583333333296,7.050000000000011,10.769999999999982,0,8.675,Bougival,1,1
1991-01-04,8.2,7.9,8.4,1991,0.0,6.304166666666674,2.25,7.259999999999991,5,49.350833333333334,Bougival,1,1
1991-01-05,7.8,7.7,7.9,1991,0.0,5.867083333333312,4.889999999999986,8.050000000000011,0,15.035416666666668,Bougival,1,1
1991-01-06,7.6,7.5,7.7,1991,0.0,6.8270833333333485,5.920000000000016,8.139999999999986,4,45.909166666666664,Bougival,1,1
1991-01-07,7.5,7.3,7.7,1991,0.0,7.422083333333319,4.970000000000027,9.550000000000011,4,44.848333333333336,Bougival,1,1
1991-01-08,7.2,7.1,7.3,1991,0.0,8.065416666666636,6.850000000000023,9.680000000000007,4,41.10125,Bougival,1,1
1991-01-09,7.1,7.1,7.2,1991,0.0,9.012916666666683,7.490000000000009,13.70999999999998,3,38.57333333333333,Bougival,1,1
1991-01-10,7.5,7.2,7.8,1991,0.0,9.941666666666663,7.730000000000018,12.759999999999991,0,9.299583333333333,Bougival,1,1
1991-01-11,7.9,7.8,7.9,1991,0.0,8.520833333333314,2.6899999999999977,10.589999999999975,0,26.47875,Bougival,1,1
1991-01-12,7.9,7.8,8.0,1991,0.0,4.19291666666669,2.2900000000000205,7.529999999999973,5,54.79833333333334,Bougival,1,1
1991-01-13,7.9,7.8,8.0,1991,0.0,3.203333333333319,-0.5199999999999818,4.9599999999999795,5,60.52916666666667,Bougival,1,1
1991-01-14,7.3,7.0,7.8,1991,0.0,1.2099999999999795,-0.5799999999999841,4.0,6,71.55666666666666,Bougival,1,1
1991-01-15,6.6,6.2,7.0,1991,0.0,1.316250000000025,-0.45999999999997954,2.4399999999999977,6,72.52624999999999,Bougival,1,1
1991-01-16,6.0,5.5,6.2,1991,0.0,2.2291666666666856,0.4800000000000182,5.319999999999993,5,54.36875,Bougival,1,1
1991-01-17,5.2,4.9,5.5,1991,0.0,4.602083333333326,1.8799999999999955,9.269999999999982,3,39.02916666666667,Bougival,1,1
1991-01-18,4.5,4.2,4.9,1991,0.0,5.721249999999998,4.449999999999989,7.589999999999975,6,79.79166666666667,Bougival,1,1
1991-01-19,4.1,3.9,4.3,1991,0.0,5.475416666666661,0.10000000000002274,7.949999999999989,5,63.0725,Bougival,1,1
1991-01-20,3.6,3.5,3.9,1991,0.0,3.6654166666666583,0.29000000000002046,8.699999999999989,5,41.97083333333333,Bougival,1,1
1991-01-21,3.6,3.5,3.8,1991,0.0,4.762499999999989,2.579999999999984,9.420000000000016,0,24.347916666666666,Bougival,1,1
1991-01-22,4.0,3.7,4.3,1991,0.0,4.628750000000025,3.0400000000000205,6.029999999999973,3,36.92333333333333,Bougival,1,1
1991-01-23,4.3,4.2,4.5,1991,0.0,3.3249999999999886,1.3700000000000045,4.060000000000002,5,50.69583333333333,Bougival,1,1
1991-01-24,4.5,4.4,4.5,1991,0.0,1.4091666666666356,0.339999999999975,2.0400000000000205,5,55.165,Bougival,1,1
1991-01-25,4.7,4.5,4.9,1991,0.0,0.8887500000000159,-0.06999999999999318,1.25,0,16.234583333333333,Bougival,1,1
1991-01-26,4.9,4.9,5.0,1991,0.0,0.17000000000001592,-1.2699999999999818,1.509999999999991,1,33.437916666666666,Bougival,1,1
1991-01-27,4.8,4.8,5.0,1991,0.0,-0.4087499999999977,-1.079999999999984,0.37000000000000455,4,41.85208333333333,Bougival,1,1
1991-01-28,4.8,4.7,4.8,1991,0.0,0.3304166666666788,-0.38999999999998636,0.5699999999999932,5,50.73666666666667,Bougival,1,1
1991-01-29,4.8,4.6,4.9,1991,0.0,0.5720833333332962,-4.1299999999999955,1.9499999999999886,7,92.19541666666667,Bougival,1,1
1991-01-30,4.4,4.3,4.6,1991,0.0,-1.3833333333333258,-3.4700000000000273,2.3000000000000114,2,41.17041666666666,Bougival,1,1
1991-01-31,4.3,4.3,4.3,1991,0.0,1.7212499999999977,-1.5699999999999932,3.0500000000000114,0,34.41166666666667,Bougival,1,1
1991-02-01,4.3,4.2,4.3,1991,0.0,-0.43625000000002956,-3.6100000000000136,0.8299999999999841,5,55.92666666666667,Bougival,1,1
1991-02-02,4.3,4.2,4.3,1991,0.0,-3.308749999999975,-9.050000000000011,-2.3799999999999955,6,68.37833333333333,Bougival,1,1
1991-02-03,4.1,3.9,4.2,1991,0.0,-5.9504166666666265,-8.129999999999995,-3.519999999999982,7,80.59,Bougival,1,1
